transactionId,date,amount,currency,status
TXN1564,2025-06-25,4457.25,USD,FAILED
TXN1565,2025-06-26,1384.38,EUR,SUCCESS
TXN1566,2025-06-17,3517.0,EUR,PENDING
TXN1567,2025-06-18,3194.12,USD,FAILED
TXN1568,2025-06-17,595.8,INR,FAILED
TXN1569,2025-06-19,1766.05,INR,SUCCESS
TXN1570,2025-06-26,1660.43,USD,SUCCESS
TXN1571,2025-06-27,4541.46,EUR,FAILED
TXN1572,2025-06-27,1005.95,INR,PENDING
TXN1573,2025-06-26,2142.92,USD,PENDING
TXN1574,2025-06-26,1036.97,USD,SUCCESS
TXN1575,2025-06-23,881.74,EUR,FAILED
TXN1576,2025-06-27,240.36,INR,PENDING
TXN1577,2025-06-21,3831.95,INR,FAILED
TXN1578,2025-06-27,2700.56,USD,FAILED
TXN1579,2025-06-24,3654.08,EUR,SUCCESS
TXN1580,2025-06-22,4665.76,INR,FAILED
TXN1581,2025-06-21,4284.5,EUR,SUCCESS
TXN1582,2025-06-26,1016.81,INR,SUCCESS
TXN1583,2025-06-18,2321.34,INR,PENDING
TXN1584,2025-06-17,535.07,USD,SUCCESS
TXN1585,2025-06-17,3059.5,EUR,FAILED
TXN1586,2025-06-25,2783.28,EUR,PENDING
TXN1587,2025-06-23,306.68,EUR,FAILED
TXN1588,2025-06-22,229.9,EUR,FAILED
TXN1589,2025-06-25,4391.01,INR,FAILED
TXN1590,2025-06-23,2844.98,EUR,SUCCESS
TXN1591,2025-06-22,788.2,EUR,PENDING
TXN1592,2025-06-19,4262.03,USD,PENDING
TXN1593,2025-06-18,3124.16,INR,PENDING
TXN1594,2025-06-17,1020.08,USD,PENDING
TXN1595,2025-06-17,1938.64,USD,PENDING
TXN1596,2025-06-24,1169.5,EUR,PENDING
TXN1597,2025-06-21,170.83,EUR,SUCCESS
TXN1598,2025-06-21,3008.46,INR,PENDING
TXN1599,2025-06-18,347.45,EUR,PENDING
TXN1600,2025-06-19,2481.49,EUR,SUCCESS
TXN1601,2025-06-18,3444.05,INR,FAILED
TXN1602,2025-06-18,634.43,INR,FAILED
TXN1603,2025-06-27,2225.56,INR,FAILED
TXN1604,2025-06-19,3023.94,INR,FAILED
TXN1605,2025-06-23,4998.2,USD,SUCCESS
TXN1606,2025-06-19,1804.33,INR,PENDING
TXN1607,2025-06-18,1072.44,EUR,PENDING
TXN1608,2025-06-23,4101.67,USD,FAILED
TXN1609,2025-06-24,4128.21,INR,SUCCESS
TXN1610,2025-06-21,4694.19,USD,PENDING
TXN1611,2025-06-25,1240.71,EUR,SUCCESS
TXN1612,2025-06-19,1324.02,EUR,SUCCESS
TXN1613,2025-06-25,2235.81,INR,FAILED
TXN1614,2025-06-21,153.56,USD,FAILED
TXN1615,2025-06-19,1880.91,USD,PENDING
TXN1616,2025-06-20,1109.93,EUR,SUCCESS
TXN1617,2025-06-21,2724.9,INR,FAILED
TXN1618,2025-06-19,2042.24,EUR,PENDING
TXN1619,2025-06-25,4609.39,EUR,SUCCESS
TXN1620,2025-06-24,1886.85,INR,SUCCESS
TXN1621,2025-06-21,828.57,EUR,FAILED
TXN1622,2025-06-21,3000.94,INR,FAILED
TXN1623,2025-06-21,1437.09,INR,FAILED
TXN1624,2025-06-20,2389.44,USD,PENDING
TXN1625,2025-06-22,114.7,USD,PENDING
TXN1626,2025-06-27,1333.44,EUR,FAILED
TXN1627,2025-06-17,240.68,USD,SUCCESS
TXN1628,2025-06-27,4665.98,EUR,FAILED
TXN1629,2025-06-24,3210.18,INR,PENDING
TXN1630,2025-06-22,621.28,INR,PENDING
TXN1631,2025-06-27,3273.14,USD,SUCCESS
TXN1632,2025-06-20,1781.82,EUR,PENDING
TXN1633,2025-06-27,344.37,INR,FAILED
TXN1634,2025-06-22,1079.89,USD,PENDING
TXN1635,2025-06-18,2473.05,INR,FAILED
TXN1636,2025-06-17,679.49,EUR,PENDING
TXN1637,2025-06-26,2534.96,INR,FAILED
TXN1638,2025-06-24,3457.02,EUR,SUCCESS
TXN1639,2025-06-17,3901.56,EUR,PENDING
TXN1640,2025-06-27,2599.62,INR,PENDING
TXN1641,2025-06-18,4229.21,EUR,SUCCESS
TXN1642,2025-06-25,2375.25,INR,FAILED
TXN1643,2025-06-26,4048.31,INR,SUCCESS
TXN1644,2025-06-20,2193.72,INR,FAILED
TXN1645,2025-06-18,1443.87,EUR,FAILED
TXN1646,2025-06-24,511.8,INR,FAILED
TXN1647,2025-06-18,1556.66,EUR,PENDING
TXN1648,2025-06-19,3683.66,USD,FAILED
TXN1649,2025-06-24,4347.89,INR,PENDING
TXN1650,2025-06-17,2351.41,EUR,FAILED
TXN1651,2025-06-17,979.52,EUR,PENDING
TXN1652,2025-06-24,4621.78,USD,FAILED
TXN1653,2025-06-21,3045.74,EUR,PENDING
TXN1654,2025-06-27,3791.82,EUR,SUCCESS
TXN1655,2025-06-26,318.15,USD,FAILED
TXN1656,2025-06-21,4926.45,INR,FAILED
TXN1657,2025-06-21,1920.44,EUR,SUCCESS
TXN1658,2025-06-24,940.03,USD,SUCCESS
TXN1659,2025-06-23,716.5,EUR,FAILED
TXN1660,2025-06-24,331.8,INR,FAILED
TXN1661,2025-06-20,1743.25,INR,SUCCESS
TXN1662,2025-06-26,2727.06,USD,FAILED
TXN1663,2025-06-19,655.01,USD,FAILED
TXN1664,2025-06-17,3871.86,USD,SUCCESS
TXN1665,2025-06-17,625.22,INR,FAILED
TXN1666,2025-06-17,4745.62,EUR,SUCCESS
TXN1667,2025-06-22,3644.02,EUR,SUCCESS
TXN1668,2025-06-24,1587.06,EUR,FAILED
TXN1669,2025-06-20,1310.84,USD,FAILED
TXN1670,2025-06-26,1968.81,INR,SUCCESS
TXN1671,2025-06-20,4899.88,INR,SUCCESS
TXN1672,2025-06-20,3042.87,EUR,FAILED
TXN1673,2025-06-17,1265.17,EUR,FAILED
TXN1674,2025-06-21,2143.88,INR,SUCCESS
TXN1675,2025-06-18,4397.06,USD,FAILED
TXN1676,2025-06-24,4716.18,USD,PENDING
TXN1677,2025-06-21,3061.97,INR,PENDING
TXN1678,2025-06-18,1786.88,USD,PENDING
TXN1679,2025-06-17,1750.04,INR,FAILED
TXN1680,2025-06-17,1009.4,INR,PENDING
TXN1681,2025-06-22,3506.04,USD,FAILED
TXN1682,2025-06-17,578.75,EUR,FAILED
TXN1683,2025-06-22,1980.43,EUR,FAILED
TXN1684,2025-06-25,4454.77,INR,SUCCESS
TXN1685,2025-06-22,3292.21,EUR,PENDING
TXN1686,2025-06-23,3999.43,EUR,FAILED
TXN1687,2025-06-19,2860.61,USD,FAILED
TXN1688,2025-06-27,1876.3,INR,PENDING
TXN1689,2025-06-19,3453.96,USD,SUCCESS
TXN1690,2025-06-27,4537.64,USD,PENDING
TXN1691,2025-06-27,4247.79,EUR,PENDING
TXN1692,2025-06-17,4511.72,EUR,FAILED
TXN1693,2025-06-22,1941.37,USD,SUCCESS
TXN1694,2025-06-19,3697.68,EUR,PENDING
TXN1695,2025-06-24,4550.9,EUR,SUCCESS
TXN1696,2025-06-17,1124.99,USD,SUCCESS
TXN1697,2025-06-27,3282.84,INR,SUCCESS
TXN1698,2025-06-18,4641.14,EUR,FAILED
TXN1699,2025-06-24,1695.29,EUR,FAILED
TXN1700,2025-06-25,215.31,INR,SUCCESS
TXN1701,2025-06-19,3954.1,USD,FAILED
TXN1702,2025-06-22,3049.63,INR,FAILED
TXN1703,2025-06-27,1240.25,INR,SUCCESS
TXN1704,2025-06-21,1904.77,USD,PENDING
TXN1705,2025-06-19,4360.41,EUR,SUCCESS
TXN1706,2025-06-20,3680.65,USD,SUCCESS
TXN1707,2025-06-23,3561.42,INR,SUCCESS
TXN1708,2025-06-25,3618.6,INR,SUCCESS
TXN1709,2025-06-17,4870.67,INR,PENDING
TXN1710,2025-06-24,2338.32,INR,SUCCESS
TXN1711,2025-06-20,4847.65,EUR,FAILED
TXN1712,2025-06-17,262.11,EUR,SUCCESS
TXN1713,2025-06-18,832.13,EUR,FAILED
TXN1714,2025-06-17,1146.38,EUR,PENDING
TXN1715,2025-06-17,411.53,INR,PENDING
TXN1716,2025-06-21,4576.18,USD,FAILED
TXN1717,2025-06-17,945.0,USD,SUCCESS
TXN1718,2025-06-23,4020.43,INR,PENDING
TXN1719,2025-06-21,4584.59,USD,PENDING
TXN1720,2025-06-21,4180.02,INR,FAILED
TXN1721,2025-06-23,4837.34,EUR,SUCCESS
TXN1722,2025-06-24,385.52,INR,PENDING
TXN1723,2025-06-17,2917.96,EUR,PENDING
TXN1724,2025-06-18,1263.44,USD,FAILED
TXN1725,2025-06-22,766.3,INR,PENDING
TXN1726,2025-06-25,3879.19,EUR,SUCCESS
TXN1727,2025-06-21,4633.88,USD,SUCCESS
TXN1728,2025-06-20,4229.34,USD,PENDING
TXN1729,2025-06-24,4051.69,INR,FAILED
TXN1730,2025-06-25,753.44,EUR,FAILED
TXN1731,2025-06-21,1627.59,EUR,FAILED
TXN1732,2025-06-26,4836.05,INR,PENDING
TXN1733,2025-06-23,4764.67,USD,FAILED
TXN1734,2025-06-24,3263.54,EUR,FAILED
TXN1735,2025-06-22,1502.02,USD,PENDING
TXN1736,2025-06-20,4993.19,USD,SUCCESS
TXN1737,2025-06-23,4536.51,USD,SUCCESS
TXN1738,2025-06-19,2338.74,USD,SUCCESS
TXN1739,2025-06-23,2655.43,EUR,FAILED
TXN1740,2025-06-19,4904.49,EUR,PENDING
TXN1741,2025-06-26,3753.8,INR,PENDING
TXN1742,2025-06-24,4451.97,INR,PENDING
TXN1743,2025-06-21,757.11,EUR,PENDING
TXN1744,2025-06-27,2181.05,EUR,FAILED
TXN1745,2025-06-26,176.42,INR,FAILED
TXN1746,2025-06-24,709.0,EUR,PENDING
TXN1747,2025-06-21,1124.64,INR,FAILED
TXN1748,2025-06-23,2826.27,EUR,PENDING
TXN1749,2025-06-18,518.07,EUR,SUCCESS
TXN1750,2025-06-21,2918.46,INR,FAILED
TXN1751,2025-06-26,3308.35,INR,SUCCESS
TXN1752,2025-06-17,2775.11,USD,SUCCESS
TXN1753,2025-06-23,1473.84,INR,SUCCESS
TXN1754,2025-06-26,3077.26,INR,PENDING
TXN1755,2025-06-27,538.38,INR,FAILED
TXN1756,2025-06-17,3085.72,EUR,FAILED
TXN1757,2025-06-20,2184.58,INR,FAILED
TXN1758,2025-06-22,290.48,USD,SUCCESS
TXN1759,2025-06-20,728.13,INR,PENDING
TXN1760,2025-06-23,2404.91,INR,FAILED
TXN1761,2025-06-27,4997.19,INR,FAILED
TXN1762,2025-06-24,1899.78,EUR,FAILED
TXN1763,2025-06-18,3994.51,INR,FAILED
TXN1764,2025-06-21,2283.41,INR,PENDING
TXN1765,2025-06-23,4458.8,INR,SUCCESS
TXN1766,2025-06-20,3308.2,INR,FAILED
TXN1767,2025-06-25,1073.46,USD,PENDING
TXN1768,2025-06-19,1538.65,EUR,SUCCESS
TXN1769,2025-06-21,3477.62,EUR,FAILED
TXN1770,2025-06-18,376.1,EUR,PENDING
TXN1771,2025-06-24,4497.6,USD,FAILED
TXN1772,2025-06-17,4322.7,USD,SUCCESS
TXN1773,2025-06-17,4141.39,USD,SUCCESS
TXN1774,2025-06-27,4131.32,INR,FAILED
TXN1775,2025-06-24,3170.26,EUR,FAILED
TXN1776,2025-06-20,994.18,USD,PENDING
TXN1777,2025-06-23,1175.96,INR,PENDING
TXN1778,2025-06-23,1069.43,INR,PENDING
TXN1779,2025-06-24,3421.16,INR,SUCCESS
TXN1780,2025-06-18,1990.76,USD,SUCCESS
TXN1781,2025-06-21,2518.47,INR,FAILED
TXN1782,2025-06-18,4637.88,EUR,SUCCESS
TXN1783,2025-06-17,746.18,INR,SUCCESS
TXN1784,2025-06-27,349.87,INR,PENDING
TXN1785,2025-06-22,111.91,USD,PENDING
TXN1786,2025-06-24,368.43,USD,SUCCESS
TXN1787,2025-06-18,4450.88,EUR,SUCCESS
TXN1788,2025-06-20,3974.9,EUR,SUCCESS
TXN1789,2025-06-21,3049.07,USD,SUCCESS
TXN1790,2025-06-25,4109.51,USD,PENDING
TXN1791,2025-06-19,2480.32,USD,FAILED
TXN1792,2025-06-27,1018.69,INR,PENDING
TXN1793,2025-06-20,261.72,INR,FAILED
TXN1794,2025-06-18,721.38,USD,SUCCESS
TXN1795,2025-06-26,4031.79,INR,SUCCESS
TXN1796,2025-06-21,3408.2,EUR,FAILED
TXN1797,2025-06-21,3107.92,INR,SUCCESS
TXN1798,2025-06-18,2771.6,EUR,SUCCESS
TXN1799,2025-06-27,4491.69,EUR,SUCCESS
TXN1800,2025-06-23,1672.02,INR,PENDING
TXN1801,2025-06-20,4189.33,INR,PENDING
TXN1802,2025-06-23,4624.51,INR,PENDING
TXN1803,2025-06-20,3101.85,EUR,SUCCESS
TXN1804,2025-06-24,549.79,EUR,PENDING
TXN1805,2025-06-21,270.74,USD,SUCCESS
TXN1806,2025-06-25,509.39,USD,PENDING
TXN1807,2025-06-19,4528.74,EUR,PENDING
TXN1808,2025-06-22,2944.96,EUR,SUCCESS
TXN1809,2025-06-17,2107.73,INR,SUCCESS
TXN1810,2025-06-21,3079.0,INR,FAILED
TXN1811,2025-06-27,106.08,EUR,SUCCESS
TXN1812,2025-06-27,2379.72,USD,FAILED
TXN1813,2025-06-22,2462.05,INR,PENDING
TXN1814,2025-06-23,4760.03,USD,SUCCESS
TXN1815,2025-06-27,4474.3,INR,SUCCESS
TXN1816,2025-06-23,2544.13,INR,FAILED
TXN1817,2025-06-18,4497.5,INR,FAILED
TXN1818,2025-06-24,4566.93,INR,SUCCESS
TXN1819,2025-06-17,2992.83,EUR,PENDING
TXN1820,2025-06-17,2477.56,USD,PENDING
TXN1821,2025-06-26,3425.06,INR,SUCCESS
TXN1822,2025-06-22,2590.91,INR,SUCCESS
TXN1823,2025-06-17,860.42,USD,SUCCESS
TXN1824,2025-06-25,3040.4,EUR,SUCCESS
TXN1825,2025-06-20,3982.24,EUR,PENDING
TXN1826,2025-06-20,4416.12,EUR,SUCCESS
TXN1827,2025-06-21,3875.46,EUR,SUCCESS
TXN1828,2025-06-23,2829.91,EUR,FAILED
TXN1829,2025-06-20,3500.55,EUR,SUCCESS
TXN1830,2025-06-17,3507.21,INR,PENDING
TXN1831,2025-06-22,4280.95,USD,FAILED
TXN1832,2025-06-22,3981.88,USD,PENDING
TXN1833,2025-06-23,2676.39,USD,SUCCESS
TXN1834,2025-06-27,1244.06,USD,PENDING
TXN1835,2025-06-26,4128.56,EUR,PENDING
TXN1836,2025-06-21,1377.99,INR,FAILED
TXN1837,2025-06-17,3691.74,INR,PENDING
TXN1838,2025-06-27,649.35,EUR,SUCCESS
TXN1839,2025-06-27,761.88,EUR,SUCCESS
TXN1840,2025-06-25,4837.52,EUR,SUCCESS
TXN1841,2025-06-23,3099.12,INR,FAILED
TXN1842,2025-06-26,4971.02,EUR,FAILED
TXN1843,2025-06-20,2611.11,EUR,SUCCESS
TXN1844,2025-06-24,2318.86,USD,FAILED
TXN1845,2025-06-27,4308.2,EUR,SUCCESS
TXN1846,2025-06-18,4234.67,USD,SUCCESS
TXN1847,2025-06-17,4617.04,EUR,SUCCESS
TXN1848,2025-06-22,382.12,INR,FAILED
TXN1849,2025-06-20,2222.71,EUR,PENDING
TXN1850,2025-06-27,465.42,EUR,SUCCESS
TXN1851,2025-06-23,3451.23,INR,PENDING
TXN1852,2025-06-18,4994.33,EUR,PENDING
TXN1853,2025-06-18,4578.73,USD,PENDING
TXN1854,2025-06-26,4760.87,INR,PENDING
TXN1855,2025-06-20,2993.84,INR,PENDING
TXN1856,2025-06-21,2678.32,USD,SUCCESS
TXN1857,2025-06-21,794.53,EUR,SUCCESS
TXN1858,2025-06-24,1485.52,INR,PENDING
TXN1859,2025-06-22,2107.32,EUR,SUCCESS
TXN1860,2025-06-26,1837.46,EUR,FAILED
TXN1861,2025-06-23,4045.01,EUR,SUCCESS
TXN1862,2025-06-27,4927.17,INR,FAILED
TXN1863,2025-06-26,1945.72,USD,SUCCESS
TXN1864,2025-06-26,1817.24,USD,FAILED
TXN1865,2025-06-21,4451.7,USD,FAILED
TXN1866,2025-06-17,4361.95,INR,FAILED
TXN1867,2025-06-24,3008.52,INR,PENDING
TXN1868,2025-06-23,548.25,INR,PENDING
TXN1869,2025-06-22,1209.17,USD,FAILED
TXN1870,2025-06-17,3173.82,USD,SUCCESS
TXN1871,2025-06-26,4471.02,EUR,FAILED
TXN1872,2025-06-23,792.19,EUR,FAILED
TXN1873,2025-06-23,2758.63,USD,PENDING
TXN1874,2025-06-22,4397.12,INR,FAILED
TXN1875,2025-06-25,2950.87,INR,SUCCESS
TXN1876,2025-06-20,3737.02,INR,FAILED
TXN1877,2025-06-27,4859.31,EUR,FAILED
TXN1878,2025-06-27,4790.18,INR,FAILED
TXN1879,2025-06-24,3070.5,EUR,FAILED
TXN1880,2025-06-18,4197.94,USD,SUCCESS
TXN1881,2025-06-25,3432.24,USD,PENDING
TXN1882,2025-06-27,3726.32,INR,SUCCESS
TXN1883,2025-06-19,2106.92,INR,PENDING
TXN1884,2025-06-21,155.63,INR,PENDING
TXN1885,2025-06-26,2361.69,USD,PENDING
TXN1886,2025-06-18,4673.81,USD,SUCCESS
TXN1887,2025-06-17,148.52,INR,PENDING
TXN1888,2025-06-20,3801.12,EUR,FAILED
TXN1889,2025-06-25,4716.44,EUR,SUCCESS
TXN1890,2025-06-27,2906.28,USD,FAILED
TXN1891,2025-06-27,751.67,INR,PENDING
TXN1892,2025-06-20,1454.29,USD,SUCCESS
TXN1893,2025-06-24,4637.18,EUR,SUCCESS
TXN1894,2025-06-22,2633.62,USD,FAILED
TXN1895,2025-06-22,515.0,INR,PENDING
TXN1896,2025-06-21,162.37,USD,SUCCESS
TXN1897,2025-06-26,3449.95,EUR,PENDING
TXN1898,2025-06-21,1166.49,INR,PENDING
TXN1899,2025-06-24,4646.61,INR,FAILED
TXN1900,2025-06-19,3961.2,EUR,SUCCESS
TXN1901,2025-06-17,242.72,EUR,PENDING
TXN1902,2025-06-22,1388.15,USD,FAILED
TXN1903,2025-06-18,1353.27,EUR,PENDING
TXN1904,2025-06-20,994.55,INR,SUCCESS
TXN1905,2025-06-25,2599.29,EUR,FAILED
TXN1906,2025-06-24,951.84,USD,PENDING
TXN1907,2025-06-19,4009.77,EUR,FAILED
TXN1908,2025-06-19,1467.34,USD,SUCCESS
TXN1909,2025-06-22,4604.25,EUR,SUCCESS
TXN1910,2025-06-18,4490.6,USD,FAILED
TXN1911,2025-06-24,2702.43,INR,SUCCESS
TXN1912,2025-06-21,701.77,EUR,SUCCESS
TXN1913,2025-06-22,4063.11,EUR,FAILED
TXN1914,2025-06-21,4335.85,INR,PENDING
TXN1915,2025-06-22,4662.73,INR,FAILED
TXN1916,2025-06-22,1694.75,INR,FAILED
TXN1917,2025-06-18,3357.78,EUR,FAILED
TXN1918,2025-06-27,2788.48,EUR,FAILED
TXN1919,2025-06-24,834.95,USD,PENDING
TXN1920,2025-06-17,3851.71,USD,PENDING
TXN1921,2025-06-17,1096.01,USD,SUCCESS
TXN1922,2025-06-23,2406.89,EUR,FAILED
TXN1923,2025-06-24,1535.92,EUR,FAILED
TXN1924,2025-06-24,310.59,EUR,PENDING
TXN1925,2025-06-24,1356.21,EUR,PENDING
TXN1926,2025-06-27,4781.55,USD,PENDING
TXN1927,2025-06-23,1835.02,EUR,PENDING
TXN1928,2025-06-21,656.37,EUR,FAILED
TXN1929,2025-06-19,2957.07,USD,PENDING
TXN1930,2025-06-22,167.9,EUR,FAILED
TXN1931,2025-06-22,2712.54,USD,FAILED
TXN1932,2025-06-27,3877.11,USD,PENDING
TXN1933,2025-06-21,2993.86,INR,PENDING
TXN1934,2025-06-27,3105.59,INR,PENDING
TXN1935,2025-06-27,4418.83,INR,FAILED
TXN1936,2025-06-27,656.51,EUR,SUCCESS
TXN1937,2025-06-26,3189.98,INR,FAILED
TXN1938,2025-06-20,592.17,EUR,SUCCESS
TXN1939,2025-06-24,4571.15,INR,SUCCESS
TXN1940,2025-06-19,226.85,INR,PENDING
TXN1941,2025-06-25,4284.03,INR,PENDING
TXN1942,2025-06-19,1325.96,INR,FAILED
TXN1943,2025-06-23,1288.27,USD,SUCCESS
TXN1944,2025-06-25,749.48,EUR,FAILED
TXN1945,2025-06-24,3704.41,EUR,PENDING
TXN1946,2025-06-21,1400.28,EUR,FAILED
TXN1947,2025-06-19,3823.21,EUR,PENDING
TXN1948,2025-06-25,3238.29,EUR,SUCCESS
TXN1949,2025-06-24,3964.69,INR,PENDING
TXN1950,2025-06-23,1063.2,EUR,SUCCESS
TXN1951,2025-06-22,4983.0,EUR,FAILED
TXN1952,2025-06-27,2420.33,USD,PENDING
TXN1953,2025-06-17,1057.07,USD,SUCCESS
TXN1954,2025-06-27,990.47,USD,FAILED
TXN1955,2025-06-22,2166.07,INR,FAILED
TXN1956,2025-06-20,3310.71,EUR,FAILED
TXN1957,2025-06-22,2586.87,INR,SUCCESS
TXN1958,2025-06-23,4269.49,INR,PENDING
TXN1959,2025-06-19,3891.85,INR,PENDING
TXN1960,2025-06-17,4048.0,EUR,SUCCESS
TXN1961,2025-06-23,4311.84,EUR,FAILED
TXN1962,2025-06-20,1904.24,INR,FAILED
TXN1963,2025-06-23,4954.6,INR,SUCCESS
TXN1964,2025-06-26,4596.62,USD,SUCCESS
TXN1965,2025-06-27,1582.09,EUR,PENDING
TXN1966,2025-06-24,1310.94,EUR,FAILED
TXN1967,2025-06-26,3856.49,INR,PENDING
TXN1968,2025-06-22,2144.12,EUR,FAILED
TXN1969,2025-06-18,3382.92,EUR,PENDING
TXN1970,2025-06-25,1674.24,EUR,PENDING
TXN1971,2025-06-19,992.2,INR,FAILED
TXN1972,2025-06-27,4567.06,EUR,SUCCESS
TXN1973,2025-06-25,3159.44,USD,FAILED
TXN1974,2025-06-22,4257.69,EUR,FAILED
TXN1975,2025-06-21,1798.4,EUR,FAILED
TXN1976,2025-06-21,2617.62,EUR,SUCCESS
TXN1977,2025-06-17,2835.29,USD,FAILED
TXN1978,2025-06-17,1711.21,EUR,FAILED
TXN1979,2025-06-25,205.02,EUR,SUCCESS
TXN1980,2025-06-25,554.67,INR,FAILED
TXN1981,2025-06-27,2528.77,USD,PENDING
TXN1982,2025-06-27,1307.5,INR,FAILED
TXN1983,2025-06-27,2316.97,INR,SUCCESS
TXN1984,2025-06-21,3613.98,INR,SUCCESS
TXN1985,2025-06-27,887.79,INR,SUCCESS
TXN1986,2025-06-27,210.18,EUR,PENDING
TXN1987,2025-06-22,1715.35,INR,SUCCESS
TXN1988,2025-06-26,3370.49,USD,FAILED
TXN1989,2025-06-22,3557.66,INR,FAILED
TXN1990,2025-06-25,2717.02,EUR,PENDING
TXN1991,2025-06-26,3685.56,EUR,SUCCESS
TXN1992,2025-06-24,1584.83,USD,SUCCESS
TXN1993,2025-06-23,1322.07,USD,SUCCESS
TXN1994,2025-06-20,4815.46,USD,SUCCESS
TXN1995,2025-06-21,4832.28,EUR,SUCCESS
TXN1996,2025-06-25,594.57,EUR,FAILED
TXN1997,2025-06-23,3923.16,INR,PENDING
TXN1998,2025-06-18,927.15,EUR,SUCCESS
TXN1999,2025-06-23,2422.91,INR,SUCCESS
TXN2000,2025-06-27,4219.38,INR,SUCCESS
TXN2001,2025-06-27,3046.89,INR,PENDING
TXN2002,2025-06-22,4941.2,INR,FAILED
TXN2003,2025-06-21,841.57,EUR,PENDING
TXN2004,2025-06-17,1803.02,EUR,SUCCESS
TXN2005,2025-06-18,2387.97,EUR,FAILED
TXN2006,2025-06-17,4103.56,EUR,PENDING
TXN2007,2025-06-20,2552.92,INR,PENDING
TXN2008,2025-06-26,238.26,EUR,FAILED
TXN2009,2025-06-18,563.01,INR,PENDING
TXN2010,2025-06-21,3642.26,INR,PENDING
TXN2011,2025-06-27,3255.62,INR,PENDING
TXN2012,2025-06-25,2275.44,EUR,SUCCESS
TXN2013,2025-06-20,4466.16,INR,SUCCESS
TXN2014,2025-06-27,1550.83,INR,PENDING
TXN2015,2025-06-18,1700.33,USD,FAILED
TXN2016,2025-06-20,801.78,USD,SUCCESS
TXN2017,2025-06-23,1878.64,USD,FAILED
TXN2018,2025-06-24,2722.34,USD,SUCCESS
TXN2019,2025-06-22,3036.92,USD,FAILED
TXN2020,2025-06-24,3485.67,INR,FAILED
TXN2021,2025-06-22,2089.74,INR,PENDING
TXN2022,2025-06-20,2595.1,INR,PENDING
TXN2023,2025-06-17,4407.51,EUR,SUCCESS
TXN2024,2025-06-25,4166.55,USD,FAILED
TXN2025,2025-06-27,2243.05,USD,FAILED
TXN2026,2025-06-21,4032.51,INR,SUCCESS
TXN2027,2025-06-23,1848.92,EUR,PENDING
TXN2028,2025-06-23,4649.53,USD,SUCCESS
TXN2029,2025-06-22,3349.27,USD,FAILED
TXN2030,2025-06-27,4339.96,USD,SUCCESS
TXN2031,2025-06-22,4828.84,USD,PENDING
TXN2032,2025-06-24,2833.66,USD,SUCCESS
TXN2033,2025-06-18,1714.67,INR,SUCCESS
TXN2034,2025-06-22,4269.1,EUR,PENDING
TXN2035,2025-06-17,1890.68,USD,FAILED
TXN2036,2025-06-25,2032.18,USD,FAILED
TXN2037,2025-06-22,3500.83,USD,FAILED
TXN2038,2025-06-17,910.32,USD,FAILED
TXN2039,2025-06-19,934.76,INR,FAILED
TXN2040,2025-06-19,2305.99,INR,FAILED
TXN2041,2025-06-25,2957.45,USD,FAILED
TXN2042,2025-06-23,819.12,USD,FAILED
TXN2043,2025-06-27,742.24,INR,PENDING
TXN2044,2025-06-19,4471.56,INR,FAILED
TXN2045,2025-06-26,4462.3,EUR,SUCCESS
TXN2046,2025-06-21,1267.63,INR,FAILED
TXN2047,2025-06-20,3102.46,USD,SUCCESS
TXN2048,2025-06-20,2814.51,INR,PENDING
TXN2049,2025-06-24,4839.76,EUR,FAILED
TXN2050,2025-06-23,4413.8,INR,SUCCESS
TXN2051,2025-06-27,3074.73,INR,FAILED
TXN2052,2025-06-17,2693.63,EUR,PENDING
TXN2053,2025-06-22,2922.73,USD,PENDING
TXN2054,2025-06-18,3769.35,EUR,SUCCESS
TXN2055,2025-06-20,1518.39,INR,PENDING
TXN2056,2025-06-22,1659.93,INR,SUCCESS
TXN2057,2025-06-21,3065.08,INR,FAILED
TXN2058,2025-06-26,3446.1,EUR,FAILED
TXN2059,2025-06-17,1834.02,INR,FAILED
TXN2060,2025-06-20,1354.2,INR,FAILED
TXN2061,2025-06-19,489.05,EUR,PENDING
TXN2062,2025-06-20,761.59,EUR,PENDING
TXN2063,2025-06-18,226.9,INR,PENDING
TXN2064,2025-06-20,4990.92,INR,FAILED
TXN2065,2025-06-24,1166.8,EUR,FAILED
TXN2066,2025-06-23,3086.16,EUR,SUCCESS
TXN2067,2025-06-18,2630.08,INR,PENDING
TXN2068,2025-06-23,786.3,INR,PENDING
TXN2069,2025-06-23,1294.45,USD,FAILED
TXN2070,2025-06-20,587.41,EUR,SUCCESS
TXN2071,2025-06-25,2925.59,EUR,PENDING
TXN2072,2025-06-17,559.82,EUR,SUCCESS
TXN2073,2025-06-21,2544.05,EUR,SUCCESS
TXN2074,2025-06-25,2135.48,USD,PENDING
TXN2075,2025-06-26,4266.5,USD,PENDING
TXN2076,2025-06-20,4110.03,EUR,FAILED
TXN2077,2025-06-23,2276.12,EUR,FAILED
TXN2078,2025-06-22,3368.05,USD,FAILED
TXN2079,2025-06-18,2341.66,EUR,PENDING
TXN2080,2025-06-17,3144.83,USD,SUCCESS
TXN2081,2025-06-20,3905.82,INR,SUCCESS
TXN2082,2025-06-24,638.97,INR,SUCCESS
TXN2083,2025-06-22,2354.21,USD,FAILED
TXN2084,2025-06-17,660.2,INR,SUCCESS
